Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of neuroinflammatory response (GO:0150078)	1/12	2.840164e-01	4.849907e-01	0	0	3.224950e+00	4.059320e+00	CCL3
GO_Biological_Process_2021	positive regulation of protein depolymerization (GO:1901881)	1/12	2.840164e-01	4.849907e-01	0	0	3.224950e+00	4.059320e+00	NES
GO_Biological_Process_2021	positive regulation of pseudopodium assembly (GO:0031274)	1/12	2.840164e-01	4.849907e-01	0	0	3.224950e+00	4.059320e+00	APC
GO_Biological_Process_2021	positive regulation of T-helper 1 type immune response (GO:0002827)	1/12	2.840164e-01	4.849907e-01	0	0	3.224950e+00	4.059320e+00	IL12RB1
GO_Biological_Process_2021	positive regulation of T-helper 17 type immune response (GO:2000318)	1/12	2.840164e-01	4.849907e-01	0	0	3.224950e+00	4.059320e+00	IL12RB1
GO_Biological_Process_2021	posttranslational protein targeting to endoplasmic reticulum membrane (GO:0006620)	1/12	2.840164e-01	4.849907e-01	0	0	3.224950e+00	4.059320e+00	SGTA
GO_Biological_Process_2021	regulation of primary metabolic process (GO:0080090)	5/130	2.860925e-01	4.880599e-01	0	0	1.421029e+00	1.778333e+00	NCOA2;PSAP;APOE;FGFR4;PPARD
GO_Biological_Process_2021	rRNA metabolic process (GO:0016072)	6/162	2.862903e-01	4.880599e-01	0	0	1.366695e+00	1.709392e+00	RPS9;C1D;RPL13;UTP20;RPL8;SENP3
GO_Biological_Process_2021	peptide biosynthetic process (GO:0043043)	6/162	2.862903e-01	4.880599e-01	0	0	1.366695e+00	1.709392e+00	GGT5;RPS9;RPL13;RPL8;GGT1;RPS11
GO_Biological_Process_2021	cellular component assembly (GO:0022607)	9/261	2.902500e-01	4.930981e-01	0	0	1.269775e+00	1.570728e+00	CHAF1A;APC;FBLIM1;HAS1;CD3G;SOX9;IKBKG;SPG7;CD247
GO_Biological_Process_2021	DNA integrity checkpoint signaling (GO:0031570)	2/39	2.905298e-01	4.930981e-01	0	0	1.918474e+00	2.371328e+00	CDC45;MAP3K20
GO_Biological_Process_2021	DNA replication-independent nucleosome assembly (GO:0006336)	2/39	2.905298e-01	4.930981e-01	0	0	1.918474e+00	2.371328e+00	IPO4;ASF1B
GO_Biological_Process_2021	regulation of T cell differentiation (GO:0045580)	2/39	2.905298e-01	4.930981e-01	0	0	1.918474e+00	2.371328e+00	IL4;CLPTM1
GO_Biological_Process_2021	negative regulation of cellular metabolic process (GO:0031324)	2/39	2.905298e-01	4.930981e-01	0	0	1.918474e+00	2.371328e+00	ANKRD13D;APOE
GO_Biological_Process_2021	negative regulation of protein secretion (GO:0050709)	2/39	2.905298e-01	4.930981e-01	0	0	1.918474e+00	2.371328e+00	NR1H3;APOE
GO_Biological_Process_2021	organophosphate biosynthetic process (GO:0090407)	2/39	2.905298e-01	4.930981e-01	0	0	1.918474e+00	2.371328e+00	ITPKC;AGPAT3
GO_Biological_Process_2021	phospholipid dephosphorylation (GO:0046839)	2/39	2.905298e-01	4.930981e-01	0	0	1.918474e+00	2.371328e+00	INPP5K;OCRL
GO_Biological_Process_2021	cell cycle G2/M phase transition (GO:0044839)	5/131	2.914150e-01	4.941265e-01	0	0	1.409678e+00	1.738143e+00	AKAP8L;PRKACA;FOXM1;PCNT;NES
GO_Biological_Process_2021	cellular response to calcium ion (GO:0071277)	3/69	2.941902e-01	4.941265e-01	0	0	1.613803e+00	1.974534e+00	SYT5;RASA4;MCOLN1
GO_Biological_Process_2021	positive regulation of MAP kinase activity (GO:0043406)	3/69	2.941902e-01	4.941265e-01	0	0	1.613803e+00	1.974534e+00	PDGFB;DVL3;MAP3K11
GO_Biological_Process_2021	positive regulation of protein polymerization (GO:0032273)	3/69	2.941902e-01	4.941265e-01	0	0	1.613803e+00	1.974534e+00	HCK;CCL24;FER
GO_Biological_Process_2021	antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	4/100	2.948848e-01	4.941265e-01	0	0	1.479740e+00	1.807015e+00	SEC24B;CTSE;AP2A2;AP1M1
GO_Biological_Process_2021	digestive tract development (GO:0048565)	2/40	3.007451e-01	4.941265e-01	0	0	1.867892e+00	2.244257e+00	SMO;EPHB3
GO_Biological_Process_2021	regulation of nitric oxide biosynthetic process (GO:0045428)	2/40	3.007451e-01	4.941265e-01	0	0	1.867892e+00	2.244257e+00	INSR;AKT1
GO_Biological_Process_2021	glycolipid biosynthetic process (GO:0009247)	2/40	3.007451e-01	4.941265e-01	0	0	1.867892e+00	2.244257e+00	ST8SIA6;LARGE1
GO_Biological_Process_2021	lymphocyte migration (GO:0072676)	2/40	3.007451e-01	4.941265e-01	0	0	1.867892e+00	2.244257e+00	CCL24;CCL3
GO_Biological_Process_2021	negative regulation of blood coagulation (GO:0030195)	2/40	3.007451e-01	4.941265e-01	0	0	1.867892e+00	2.244257e+00	PDGFB;APOE
GO_Biological_Process_2021	positive regulation of protein localization to membrane (GO:1905477)	4/101	3.010692e-01	4.941265e-01	0	0	1.464409e+00	1.757899e+00	ITGA3;AKT2;ITGB2;AKT1
GO_Biological_Process_2021	COPII-coated vesicle budding (GO:0090114)	3/70	3.017196e-01	4.941265e-01	0	0	1.589634e+00	1.904791e+00	GOLGA2;SEC24B;TRAPPC10
GO_Biological_Process_2021	fatty acid catabolic process (GO:0009062)	3/70	3.017196e-01	4.941265e-01	0	0	1.589634e+00	1.904791e+00	ABHD3;CROT;PPARD
GO_Biological_Process_2021	snRNA transcription by RNA polymerase II (GO:0042795)	3/70	3.017196e-01	4.941265e-01	0	0	1.589634e+00	1.904791e+00	POLR2A;GTF2F1;ELL2
GO_Biological_Process_2021	neutrophil chemotaxis (GO:0030593)	3/70	3.017196e-01	4.941265e-01	0	0	1.589634e+00	1.904791e+00	CCL24;ITGB2;CCL3
GO_Biological_Process_2021	positive regulation of cell-substrate adhesion (GO:0010811)	3/70	3.017196e-01	4.941265e-01	0	0	1.589634e+00	1.904791e+00	JUP;PDGFB;CRKL
GO_Biological_Process_2021	RNA metabolic process (GO:0016070)	5/133	3.021106e-01	4.941265e-01	0	0	1.387509e+00	1.660795e+00	POLR2A;GTF2F1;BICD1;SND1;TBRG4
GO_Biological_Process_2021	protein neddylation (GO:0045116)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	UBE2M
GO_Biological_Process_2021	alpha-linolenic acid metabolic process (GO:0036109)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	ELOVL1
GO_Biological_Process_2021	purine ribonucleoside triphosphate metabolic process (GO:0009205)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	RAB23
GO_Biological_Process_2021	purine-containing compound salvage (GO:0043101)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	AMPD3
GO_Biological_Process_2021	AMP metabolic process (GO:0046033)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	AMPD3
GO_Biological_Process_2021	regulation of autophagosome maturation (GO:1901096)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	TMEM39A
GO_Biological_Process_2021	regulation of cell aging (GO:0090342)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	FOXM1
GO_Biological_Process_2021	cellular potassium ion homeostasis (GO:0030007)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	ATP4A
GO_Biological_Process_2021	regulation of histone modification (GO:0031056)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	AKAP8L
GO_Biological_Process_2021	regulation of interleukin-5 production (GO:0032674)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	LGALS9
GO_Biological_Process_2021	chromatin organization involved in regulation of transcription (GO:0034401)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	SPI1
GO_Biological_Process_2021	regulation of leukocyte adhesion to vascular endothelial cell (GO:1904994)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	ITGB2
GO_Biological_Process_2021	regulation of membrane repolarization (GO:0060306)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	CACNB3
GO_Biological_Process_2021	cytoplasmic sequestering of protein (GO:0051220)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	KEAP1
GO_Biological_Process_2021	regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	TPR
GO_Biological_Process_2021	detection of calcium ion (GO:0005513)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	CALM1
GO_Biological_Process_2021	DNA catabolic process (GO:0006308)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	DNASE1
GO_Biological_Process_2021	regulation of nucleocytoplasmic transport (GO:0046822)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	TPR
GO_Biological_Process_2021	regulation of oxidoreductase activity (GO:0051341)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	OXA1L
GO_Biological_Process_2021	embryonic appendage morphogenesis (GO:0035113)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	SHH
GO_Biological_Process_2021	regulation of platelet-derived growth factor receptor signaling pathway (GO:0010640)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	IFT20
GO_Biological_Process_2021	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000479)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	UTP20
GO_Biological_Process_2021	entry into host (GO:0044409)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	CDH1
GO_Biological_Process_2021	regulation of receptor signaling pathway via STAT (GO:1904892)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	IL7R
GO_Biological_Process_2021	regulation of short-term neuronal synaptic plasticity (GO:0048172)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	PPFIA3
GO_Biological_Process_2021	extracellular transport (GO:0006858)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	SPA17
GO_Biological_Process_2021	fatty acid elongation (GO:0030497)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	ELOVL1
GO_Biological_Process_2021	glucan biosynthetic process (GO:0009250)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	GYS1
GO_Biological_Process_2021	regulation of tube diameter (GO:0035296)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	SCPEP1
GO_Biological_Process_2021	glucose import (GO:0046323)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	SLC2A3
GO_Biological_Process_2021	glycogen biosynthetic process (GO:0005978)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	GYS1
GO_Biological_Process_2021	homeostasis of number of cells (GO:0048872)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	LPCAT3
GO_Biological_Process_2021	sodium ion export across plasma membrane (GO:0036376)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	ATP4A
GO_Biological_Process_2021	spinal cord development (GO:0021510)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	LOXL3
GO_Biological_Process_2021	spliceosomal tri-snRNP complex assembly (GO:0000244)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	PRPF6
GO_Biological_Process_2021	microtubule-based transport (GO:0099111)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	SPA17
GO_Biological_Process_2021	mitochondrion transport along microtubule (GO:0047497)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	UXT
GO_Biological_Process_2021	vascular process in circulatory system (GO:0003018)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	SCPEP1
GO_Biological_Process_2021	very long-chain fatty acid biosynthetic process (GO:0042761)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	ELOVL1
GO_Biological_Process_2021	negative regulation of adenylate cyclase activity (GO:0007194)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	GRM3
GO_Biological_Process_2021	negative regulation of alcohol biosynthetic process (GO:1902931)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	APOE
GO_Biological_Process_2021	negative regulation of autophagosome assembly (GO:1902902)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	TMEM39A
GO_Biological_Process_2021	negative regulation of CD4-positive, alpha-beta T cell activation (GO:2000515)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	LGALS9
GO_Biological_Process_2021	negative regulation of cell morphogenesis involved in differentiation (GO:0010771)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	CORO1C
GO_Biological_Process_2021	negative regulation of epidermal growth factor-activated receptor activity (GO:0007175)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	SNX6
GO_Biological_Process_2021	negative regulation of histone methylation (GO:0031061)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	DNMT1
GO_Biological_Process_2021	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	CD44
GO_Biological_Process_2021	negative regulation of macrophage derived foam cell differentiation (GO:0010745)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	NR1H3
GO_Biological_Process_2021	negative regulation of mononuclear cell migration (GO:0071676)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	AKT1
GO_Biological_Process_2021	negative regulation of myoblast differentiation (GO:0045662)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	SOX9
GO_Biological_Process_2021	negative regulation of substrate adhesion-dependent cell spreading (GO:1900025)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	CORO1C
GO_Biological_Process_2021	negative regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030948)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	EPN2
GO_Biological_Process_2021	pentose-phosphate shunt (GO:0006098)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	SHPK
GO_Biological_Process_2021	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	IL12RB1
GO_Biological_Process_2021	positive regulation of calcium-mediated signaling (GO:0050850)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	CCL3
GO_Biological_Process_2021	positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	LGALS9
GO_Biological_Process_2021	positive regulation of histone deacetylation (GO:0031065)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	AKAP8L
GO_Biological_Process_2021	positive regulation of lipid transport (GO:0032370)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	APOE
GO_Biological_Process_2021	positive regulation of purine nucleotide biosynthetic process (GO:1900373)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	IL4
GO_Biological_Process_2021	positive regulation of steroid metabolic process (GO:0045940)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	APOE
GO_Biological_Process_2021	positive regulation of transporter activity (GO:0032411)	1/13	3.036819e-01	4.941265e-01	0	0	2.956052e+00	3.522948e+00	NR1H3
GO_Biological_Process_2021	regulation of MAPK cascade (GO:0043408)	6/166	3.053611e-01	4.965957e-01	0	0	1.332251e+00	1.580397e+00	MAP2K1;CAV2;INSR;PDGFB;PTPN6;TEK
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway (GO:0097193)	4/102	3.072683e-01	4.991688e-01	0	0	1.449391e+00	1.710331e+00	MSH6;STK11;PRODH;CRIP1
GO_Biological_Process_2021	positive regulation of cellular protein metabolic process (GO:0032270)	4/102	3.072683e-01	4.991688e-01	0	0	1.449391e+00	1.710331e+00	UHRF1;AKT1;NR1H3;FGFR4
GO_Biological_Process_2021	protein tetramerization (GO:0051262)	3/71	3.092580e-01	5.010763e-01	0	0	1.566176e+00	1.838032e+00	GOLGA2;OXA1L;MCOLN1
GO_Biological_Process_2021	regulation of G1/S transition of mitotic cell cycle (GO:2000045)	3/71	3.092580e-01	5.010763e-01	0	0	1.566176e+00	1.838032e+00	APC;AKT1;PTPN6
GO_Biological_Process_2021	Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	3/71	3.092580e-01	5.010763e-01	0	0	1.566176e+00	1.838032e+00	HCK;CD3G;CD247
GO_Biological_Process_2021	snRNA transcription (GO:0009301)	3/71	3.092580e-01	5.010763e-01	0	0	1.566176e+00	1.838032e+00	POLR2A;GTF2F1;ELL2
GO_Biological_Process_2021	positive regulation of cellular protein localization (GO:1903829)	3/71	3.092580e-01	5.010763e-01	0	0	1.566176e+00	1.838032e+00	APC;AKT1;BICD1
GO_Biological_Process_2021	carboxylic acid transmembrane transport (GO:1905039)	2/41	3.109353e-01	5.014137e-01	0	0	1.819903e+00	2.125958e+00	SLC7A7;SLC19A1
GO_Biological_Process_2021	cortical cytoskeleton organization (GO:0030865)	2/41	3.109353e-01	5.014137e-01	0	0	1.819903e+00	2.125958e+00	RND2;RHOC
GO_Biological_Process_2021	regulation of mitochondrial membrane potential (GO:0051881)	2/41	3.109353e-01	5.014137e-01	0	0	1.819903e+00	2.125958e+00	AKT2;AKT1
GO_Biological_Process_2021	endosome organization (GO:0007032)	2/41	3.109353e-01	5.014137e-01	0	0	1.819903e+00	2.125958e+00	CLCN3;CORO1C
GO_Biological_Process_2021	regulation of release of cytochrome c from mitochondria (GO:0090199)	2/41	3.109353e-01	5.014137e-01	0	0	1.819903e+00	2.125958e+00	FAM162A;AKT1
GO_Biological_Process_2021	gluconeogenesis (GO:0006094)	2/41	3.109353e-01	5.014137e-01	0	0	1.819903e+00	2.125958e+00	SLC25A1;ENO2
GO_Biological_Process_2021	hexose metabolic process (GO:0019318)	2/41	3.109353e-01	5.014137e-01	0	0	1.819903e+00	2.125958e+00	BRAT1;PPARD
GO_Biological_Process_2021	nucleobase-containing compound catabolic process (GO:0034655)	2/41	3.109353e-01	5.014137e-01	0	0	1.819903e+00	2.125958e+00	DNASE1;SND1
GO_Biological_Process_2021	positive regulation of cation transmembrane transport (GO:1904064)	2/41	3.109353e-01	5.014137e-01	0	0	1.819903e+00	2.125958e+00	KCNN1;KCNN3
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen (GO:0002478)	4/103	3.134803e-01	5.041520e-01	0	0	1.434677e+00	1.664252e+00	SEC24B;CTSE;AP2A2;AP1M1
GO_Biological_Process_2021	cellular response to organonitrogen compound (GO:0071417)	4/103	3.134803e-01	5.041520e-01	0	0	1.434677e+00	1.664252e+00	JUP;CDH1;INPP5K;SOX9
GO_Biological_Process_2021	extrinsic apoptotic signaling pathway (GO:0097191)	3/72	3.168024e-01	5.041520e-01	0	0	1.543399e+00	1.774101e+00	IL4;DAXX;ACVR1B
GO_Biological_Process_2021	Fc-gamma receptor signaling pathway (GO:0038094)	3/72	3.168024e-01	5.041520e-01	0	0	1.543399e+00	1.774101e+00	HCK;CD3G;CD247
GO_Biological_Process_2021	response to ionizing radiation (GO:0010212)	3/72	3.168024e-01	5.041520e-01	0	0	1.543399e+00	1.774101e+00	STK11;PAXIP1;BRAT1
GO_Biological_Process_2021	regulation of chemokine production (GO:0032642)	2/42	3.210939e-01	5.041520e-01	0	0	1.774314e+00	2.015660e+00	HMOX1;LGALS9
GO_Biological_Process_2021	cellular respiration (GO:0045333)	2/42	3.210939e-01	5.041520e-01	0	0	1.774314e+00	2.015660e+00	OXA1L;ETFB
GO_Biological_Process_2021	regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	2/42	3.210939e-01	5.041520e-01	0	0	1.774314e+00	2.015660e+00	TMBIM1;HMOX1
GO_Biological_Process_2021	ceramide biosynthetic process (GO:0046513)	2/42	3.210939e-01	5.041520e-01	0	0	1.774314e+00	2.015660e+00	SMPD4;ST8SIA6
GO_Biological_Process_2021	determination of left/right symmetry (GO:0007368)	2/42	3.210939e-01	5.041520e-01	0	0	1.774314e+00	2.015660e+00	SHH;SMO
GO_Biological_Process_2021	regulation of ubiquitin-dependent protein catabolic process (GO:2000058)	2/42	3.210939e-01	5.041520e-01	0	0	1.774314e+00	2.015660e+00	GNA12;SGTA
GO_Biological_Process_2021	translesion synthesis (GO:0019985)	2/42	3.210939e-01	5.041520e-01	0	0	1.774314e+00	2.015660e+00	TRIM25;UFD1
GO_Biological_Process_2021	nucleic acid-templated transcription (GO:0097659)	2/42	3.210939e-01	5.041520e-01	0	0	1.774314e+00	2.015660e+00	PPP5C;POLR2A
GO_Biological_Process_2021	positive regulation of epithelial to mesenchymal transition (GO:0010718)	2/42	3.210939e-01	5.041520e-01	0	0	1.774314e+00	2.015660e+00	COL1A1;AXIN2
GO_Biological_Process_2021	2-oxoglutarate metabolic process (GO:0006103)	1/14	3.228082e-01	5.041520e-01	0	0	2.728523e+00	3.085133e+00	DLST
GO_Biological_Process_2021	protein modification by small protein conjugation or removal (GO:0070647)	1/14	3.228082e-01	5.041520e-01	0	0	2.728523e+00	3.085133e+00	UBA1
GO_Biological_Process_2021	pyrimidine nucleoside biosynthetic process (GO:0046134)	1/14	3.228082e-01	5.041520e-01	0	0	2.728523e+00	3.085133e+00	UCK1
GO_Biological_Process_2021	amyloid precursor protein catabolic process (GO:0042987)	1/14	3.228082e-01	5.041520e-01	0	0	2.728523e+00	3.085133e+00	NCSTN
